Vendor,PurchaseOrder,Item,Description,Quantity,CancelQuantity,QuantityDemandedFinal,EnteredReceivedQuantity,EarlyDeliveryDate,ReceivedDate,DeliveryTime,RemainingQuantity,PercentOfQuantityReceived,ReturnQuantity,PercentOfQuantityReturned
8,2788,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-01-17,2020-01-17,0,0.0,1.0,0.0,0.0
8,2792,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-01-17,2020-01-17,0,0.0,1.0,0.0,0.0
1,2796,3,"STERI-STRIP 1/4"" X 3"" WHITE",5.0,0.0,5.0,15,2020-01-29,2020-01-19,10,10.0,0.7777777777777778,10.0,0.6666666666666666
1,2797,3,"STERI-STRIP 1/4"" X 3"" WHITE",5.0,0.0,5.0,15,2020-01-19,2020-01-19,0,10.0,0.7777777777777778,10.0,0.6666666666666666
8,2799,32,STEM HIP FITMORE  A SIZE 8,10.0,0.0,10.0,15,2020-01-23,2020-01-20,3,5.0,0.9444444444444444,5.0,0.3333333333333333
8,2800,29,STEM HIP FITMORE  A SIZE 6,10.0,0.0,10.0,15,2020-01-31,2020-01-20,11,5.0,0.9444444444444444,0.0,0.0
1,2804,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-01-29,2020-01-20,9,0.0,1.0,0.0,0.0
8,2805,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-01-24,2020-01-21,3,0.0,1.0,0.0,0.0
8,2806,29,STEM HIP FITMORE  A SIZE 6,5.0,0.0,5.0,5,2020-01-24,2020-01-21,3,0.0,1.0,0.0,0.0
1,2807,CNE0022BR,Heavy Duty Quad Cane,1.0,0.0,1.0,1,2020-01-22,2020-01-22,0,0.0,1.0,0.0,0.0
8,2811,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-01-30,2020-01-22,8,0.0,1.0,0.0,0.0
8,2815,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-01-31,2020-01-23,8,0.0,1.0,0.0,0.0
1,2816,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-01-31,2020-01-23,8,0.0,1.0,3.0,0.6
1,2822,21,URINE AND STOOL COLLECTION PAN,1.0,0.0,1.0,1,2020-01-27,2020-01-27,0,0.0,1.0,0.0,0.0
5,2823,ENDOSCOPIC MONITOR,CD Horizon Legacy 5.5,1.0,0.0,1.0,1,2020-01-28,2020-01-28,0,0.0,1.0,0.0,0.0
8,2824,31,STEM HIP FITMORE  A SIZE 7,1.0,0.0,1.0,1,2020-01-28,2020-01-28,0,0.0,1.0,0.0,0.0
1,2826,10004,Syringe Luer-Lok 60ML,10.0,0.0,10.0,10,2020-01-31,2020-01-28,3,0.0,1.0,0.0,0.0
1,2827,10004,Syringe Luer-Lok 60ML,10.0,0.0,10.0,10,2020-01-28,2020-01-28,0,0.0,1.0,0.0,0.0
2,2828,196517,"Boise(R) X-9(R) Multi-Use Copy Paper, Letter Size (8 1/2 x 1",5.0,0.0,5.0,5,2020-01-28,2020-01-28,0,0.0,1.0,0.0,0.0
8,2829,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-01-31,2020-01-28,3,0.0,1.0,0.0,0.0
1,2831,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-01-29,2020-01-29,0,0.0,1.0,0.0,0.0
1,2832,CNE0022BR,Heavy Duty Quad Cane,1.0,0.0,1.0,1,2020-01-30,2020-01-30,0,0.0,1.0,0.0,0.0
1,2833,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-01-31,2020-01-30,1,0.0,1.0,0.0,0.0
1,2835,21,URINE AND STOOL COLLECTION PAN,100.0,0.0,100.0,100,2020-01-30,2020-01-30,0,0.0,1.0,0.0,0.0
2,2837,16,XPS 15,1.0,0.0,1.0,1,2020-01-30,2020-01-30,0,0.0,1.0,0.0,0.0
1,2838,3,"STERI-STRIP 1/4"" X 3"" WHITE",10.0,0.0,10.0,10,2020-03-20,2020-01-30,50,0.0,1.0,0.0,0.0
1,2839,1,GLOVES EXAM LG PF,10.0,0.0,10.0,10,2020-01-30,2020-01-30,0,0.0,1.0,0.0,0.0
1,2840,1,GLOVES EXAM LG PF,10.0,0.0,10.0,10,2020-01-30,2020-01-30,0,0.0,1.0,0.0,0.0
8,2842,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-02-13,2020-02-05,8,0.0,1.0,0.0,0.0
8,2844,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-02-13,2020-02-06,7,0.0,1.0,0.0,0.0
8,2845,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-02-07,2020-02-07,0,0.0,1.0,0.0,0.0
1,2849,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-02-11,2020-02-11,0,0.0,1.0,0.0,0.0
8,2851,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-02-14,2020-02-11,3,0.0,1.0,0.0,0.0
8,2852,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-02-13,2020-02-11,2,0.0,1.0,0.0,0.0
8,2853,29,STEM HIP FITMORE  A SIZE 6,2.0,0.0,2.0,2,2020-02-17,2020-02-12,5,0.0,1.0,0.0,0.0
8,2853,18,"ANESTHESIA BREATHING CIRCUIT ADULT 16""-40""",2.0,0.0,2.0,2,2021-11-21,2020-02-12,648,0.0,1.0,0.0,0.0
8,2855,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-02-18,2020-02-13,5,0.0,1.0,1.0,1.0
1,2856,100,GLOVES EXAM MED PF,5.0,0.0,5.0,5,2021-05-20,2020-02-18,457,0.0,1.0,0.0,0.0
1,2858,3,"STERI-STRIP 1/4"" X 3"" WHITE",1.0,0.0,1.0,1,2020-04-08,2020-02-18,50,0.0,1.0,0.0,0.0
1,2775,CNE0022BR,Heavy Duty Quad Cane,10.0,0.0,10.0,10,2019-12-30,2020-02-19,-51,0.0,1.0,0.0,0.0
2,2863,DESK,"Marque Curved Double Reception Station - 124.25""W x 49""D",1.0,0.0,1.0,1,2017-06-30,2020-02-20,-965,0.0,1.0,0.0,0.0
1,2864,100,GLOVES EXAM MED PF,5.0,0.0,5.0,5,2021-05-20,2020-02-20,455,0.0,1.0,0.0,0.0
2,2784,720461,"Office Depot(R) Brand Transparent Plastic Ruler For Binders,",1.0,0.0,1.0,1,2020-01-15,2020-02-20,-36,0.0,1.0,0.0,0.0
2,2784,720461,"Office Depot(R) Brand Transparent Plastic Ruler For Binders,",1.0,0.0,1.0,1,2020-01-15,2020-02-20,-36,0.0,1.0,0.0,0.0
2,2865,720461,"Office Depot(R) Brand Transparent Plastic Ruler For Binders,",1.0,0.0,1.0,1,2020-02-20,2020-02-20,0,0.0,1.0,0.0,0.0
2,2834,720461,"Office Depot(R) Brand Transparent Plastic Ruler For Binders,",1.0,0.0,1.0,1,2020-01-30,2020-02-20,-21,0.0,1.0,0.0,0.0
1130,2874,470,Bovie Pencil w/locking hex blade,30.0,0.0,30.0,30,2020-02-28,2020-02-24,4,0.0,1.0,0.0,0.0
1130,2874,471,Bovie Pencil w/needle electrode,30.0,0.0,30.0,30,2020-02-28,2020-02-24,4,0.0,1.0,0.0,0.0
3,2875,16,XPS 15,1.0,0.0,1.0,1,2020-02-28,2020-02-24,4,0.0,1.0,0.0,0.0
3,2876,16,XPS 15,1.0,0.0,1.0,1,2020-02-24,2020-02-24,0,0.0,1.0,0.0,0.0
1,2903,21,URINE AND STOOL COLLECTION PAN,50.0,0.0,50.0,50,2020-02-27,2020-02-26,1,0.0,1.0,0.0,0.0
8,2905,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-03-24,2020-03-02,22,0.0,1.0,0.0,0.0
8,2907,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-03-19,2020-03-03,16,0.0,1.0,0.0,0.0
1,2911,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-03-05,2020-03-05,0,0.0,1.0,0.0,0.0
1,2913,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-03-05,2020-03-05,0,0.0,1.0,0.0,0.0
2,2912,720461,"Office Depot(R) Brand Transparent Plastic Ruler For Binders,",1.0,0.0,1.0,1,2020-03-05,2020-03-05,0,0.0,1.0,0.0,0.0
5,2916,111222,Cautery Generator,1.0,0.0,1.0,1,2020-03-09,2020-03-05,4,0.0,1.0,0.0,0.0
1,2917,10005,Tegaderm Absorbent Clear Acrylic Dressing by 3M Healthcare,3.0,0.0,3.0,1,2020-03-09,2020-03-09,0,-2.0,0.3333333333333333,0.0,0.0
1,2917,10004,Syringe Luer-Lok 60ML,3.0,0.0,3.0,1,2020-03-09,2020-03-09,0,-2.0,0.3333333333333333,0.0,0.0
1128,2923,10005,Tegaderm Absorbent Clear Acrylic Dressing by 3M Healthcare,50.0,0.0,50.0,50,2020-03-09,2020-03-09,0,0.0,1.0,1.0,0.02
6,2926,CT100,scanner,2.0,0.0,2.0,2,2020-03-09,2020-03-09,0,0.0,1.0,0.0,0.0
1128,2930,SYRINGE,Syringe,6.0,0.0,6.0,6,2020-03-10,2020-03-10,0,0.0,1.0,0.0,0.0
8,2932,27,STEM HIP FITMORE  A SIZE 4,1.0,0.0,1.0,1,2020-03-10,2020-03-10,0,0.0,1.0,0.0,0.0
1,2917,10005,Tegaderm Absorbent Clear Acrylic Dressing by 3M Healthcare,3.0,0.0,3.0,1,2020-03-09,2020-03-10,-1,-2.0,0.3333333333333333,0.0,0.0
1,2917,10004,Syringe Luer-Lok 60ML,3.0,0.0,3.0,1,2020-03-09,2020-03-10,-1,-2.0,0.3333333333333333,0.0,0.0
5,2938,7,Pacemaker Kappa 7500,1.0,0.0,1.0,1,2020-03-10,2020-03-10,0,0.0,1.0,0.0,0.0
1,2940,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-03-12,2020-03-12,0,0.0,1.0,0.0,0.0
6,2953,299,Rugged Handheld Device,1.0,0.0,1.0,1,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
1128,2924,SYRINGE,Syringe,6.0,0.0,6.0,6,2020-03-09,2020-03-16,-7,0.0,1.0,0.0,0.0
1128,2872,SYRINGE,Syringe,6.0,0.0,6.0,5,2020-02-24,2020-03-16,-21,-1.0,0.8333333333333334,0.0,0.0
1128,2923,10005,Tegaderm Absorbent Clear Acrylic Dressing by 3M Healthcare,50.0,0.0,50.0,50,2020-03-09,2020-03-16,-7,0.0,1.0,0.0,0.0
1128,2928,SYRINGE,Syringe,6.0,0.0,6.0,6,2020-03-10,2020-03-16,-6,0.0,1.0,0.0,0.0
1128,2927,SYRINGE,Syringe,6.0,0.0,6.0,6,2020-03-10,2020-03-16,-6,0.0,1.0,0.0,0.0
1128,2948,SYRINGE,Syringe,6.0,0.0,6.0,6,2020-03-13,2020-03-16,-3,0.0,1.0,0.0,0.0
1128,2936,10005,Tegaderm Absorbent Clear Acrylic Dressing by 3M Healthcare,50.0,0.0,50.0,50,2020-03-10,2020-03-16,-6,0.0,1.0,0.0,0.0
1128,2954,SYRINGE,Syringe,6.0,0.0,6.0,6,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
1034,2956,C1,Consulting,10.0,0.0,10.0,10,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
1034,2957,C1,Consulting,100.0,0.0,100.0,100,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
1034,2958,C1,Consulting,100.0,0.0,100.0,100,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
1034,2959,C1,Consulting,100.0,0.0,100.0,100,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
2,2960,C5,Chair,1.0,0.0,1.0,1,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
2,2960,OD1,Desk,1.0,0.0,1.0,1,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
2,2960,F1,File Cabinet,1.0,0.0,1.0,1,2020-03-16,2020-03-16,0,0.0,1.0,0.0,0.0
3,2961,5556002,Dell Latitude 5300,5.0,0.0,5.0,5,2020-03-16,2020-03-16,0,0.0,1.0,1.0,0.2
1,2963,10005,Tegaderm Absorbent Clear Acrylic Dressing by 3M Healthcare,2.0,0.0,2.0,2,2020-03-17,2020-03-17,0,0.0,1.0,0.0,0.0
6,2966,299,Rugged Handheld Device,1.0,0.0,1.0,1,2020-03-20,2020-03-17,3,0.0,1.0,0.0,0.0
6,2966,299,Rugged Handheld Device,1.0,0.0,1.0,1,2020-03-20,2020-03-17,3,0.0,1.0,0.0,0.0
1128,2968,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-03-17,2020-03-17,0,0.0,1.0,0.0,0.0
6,2970,299,Rugged Handheld Device,1.0,0.0,1.0,1,2020-03-19,2020-03-17,2,0.0,1.0,0.0,0.0
2,2972,D1,Desk,1.0,0.0,1.0,1,2020-03-17,2020-03-17,0,0.0,1.0,0.0,0.0
2,2973,D1,Desk,1.0,0.0,1.0,1,2020-03-20,2020-03-18,2,0.0,1.0,0.0,0.0
1128,2976,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-03-18,2020-03-18,0,0.0,1.0,0.0,0.0
1,2979,14,"NEEDLE, HYPO 27GX1/2""",100.0,0.0,100.0,100,2020-03-18,2020-03-18,0,0.0,1.0,0.0,0.0
1,2979,14,"NEEDLE, HYPO 27GX1/2""",100.0,0.0,100.0,100,2020-03-18,2020-03-18,0,0.0,1.0,0.0,0.0
1,2979,10004,Syringe Luer-Lok 60ML,100.0,0.0,100.0,100,2020-03-18,2020-03-18,0,0.0,1.0,0.0,0.0
1,2979,10005,Tegaderm Absorbent Clear Acrylic Dressing by 3M Healthcare,300.0,0.0,300.0,300,2020-03-18,2020-03-18,0,0.0,1.0,0.0,0.0
1,2979,52,TAPE TRANSPORE SURG 2X10 YDS,100.0,0.0,100.0,100,2020-03-18,2020-03-18,0,0.0,1.0,0.0,0.0
1,2979,105,PUMP INFUSION IV 6.05.13,400.0,0.0,400.0,400,2020-03-18,2020-03-18,0,0.0,1.0,0.0,0.0
1034,2988,C1,Consulting,100.0,0.0,100.0,100,2020-03-18,2020-03-18,0,0.0,1.0,0.0,0.0
5,2989,7,Pacemaker Kappa 7500,1.0,0.0,1.0,1,2020-03-23,2020-03-23,0,0.0,1.0,0.0,0.0
1,2993,9997,Suture Removal Kit,10.0,0.0,10.0,10,2020-03-23,2020-03-23,0,0.0,1.0,0.0,0.0
1,2994,9997,Suture Removal Kit,10.0,0.0,10.0,10,2020-03-23,2020-03-23,0,0.0,1.0,0.0,0.0
1,2995,9997,Suture Removal Kit,5.0,0.0,5.0,5,2020-03-23,2020-03-23,0,0.0,1.0,0.0,0.0
1,2996,9997,Suture Removal Kit,5.0,0.0,5.0,5,2020-03-23,2020-03-23,0,0.0,1.0,0.0,0.0
1,2997,21,URINE AND STOOL COLLECTION PAN,100.0,0.0,100.0,100,2020-03-23,2020-03-23,0,0.0,1.0,0.0,0.0
1,2999,9998,Suture Removal Kit w/blade,1.0,0.0,1.0,1,2020-03-25,2020-03-24,1,0.0,1.0,0.0,0.0
6,3000,CT100,scanner,2.0,0.0,2.0,2,2020-03-24,2020-03-24,0,0.0,1.0,0.0,0.0
1,3001,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-03-24,2020-03-24,0,0.0,1.0,0.0,0.0
1,3003,9997,Suture Removal Kit,2.0,0.0,2.0,2,2020-03-24,2020-03-25,-1,0.0,1.0,0.0,0.0
1,3004,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-03-25,2020-03-25,0,0.0,1.0,0.0,0.0
1,3004,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-03-25,2020-03-25,0,0.0,1.0,0.0,0.0
5,3005,7,Pacemaker Kappa 7500,1.0,0.0,1.0,1,2020-03-25,2020-03-25,0,0.0,1.0,0.0,0.0
1,3008,10004,Syringe Luer-Lok 60ML,1.0,0.0,1.0,1,2020-03-26,2020-03-26,0,0.0,1.0,0.0,0.0
1,3009,10004,Syringe Luer-Lok 60ML,1.0,0.0,1.0,1,2020-03-26,2020-03-26,0,0.0,1.0,0.0,0.0
1,3011,10004,Syringe Luer-Lok 60ML,1.0,0.0,1.0,1,2020-03-27,2020-03-26,1,0.0,1.0,0.0,0.0
1,3014,60338,GLOVE ENCORE ACCLAIM 6-1/2,1.0,0.0,1.0,1,2020-04-03,2020-03-26,8,0.0,1.0,0.0,0.0
1,3014,60338,GLOVE ENCORE ACCLAIM 6-1/2,1.0,0.0,1.0,1,2020-04-03,2020-03-26,8,0.0,1.0,0.0,0.0
1,3015,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-03-26,2020-03-26,0,0.0,1.0,0.0,0.0
1,3015,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-03-26,2020-03-26,0,0.0,1.0,0.0,0.0
1,3019,10004,Syringe Luer-Lok 60ML,3.0,0.0,3.0,3,2020-03-30,2020-03-30,0,0.0,1.0,0.0,0.0
1,3021,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-03-30,2020-03-30,0,0.0,1.0,0.0,0.0
1128,3020,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-03-30,2020-03-30,0,0.0,1.0,0.0,0.0
1128,3020,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-03-30,2020-03-30,0,0.0,1.0,0.0,0.0
1128,3020,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-03-30,2020-03-30,0,0.0,1.0,0.0,0.0
1128,3020,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-03-30,2020-03-30,0,0.0,1.0,0.0,0.0
1128,3020,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-03-30,2020-03-30,0,0.0,1.0,0.0,0.0
1128,3020,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-03-30,2020-03-30,0,0.0,1.0,0.0,0.0
1128,3022,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-03-30,2020-03-30,0,0.0,1.0,0.0,0.0
1034,3027,10001,USB Cable,100.0,0.0,100.0,100,2020-03-31,2020-03-31,0,0.0,1.0,0.0,0.0
1034,3027,601,"Valve, Mitral Mechanical 25mm",1.0,0.0,1.0,1,2020-03-31,2020-03-31,0,0.0,1.0,0.0,0.0
1034,3027,600,"Valve, Aortic Mechanical 19mm",1.0,0.0,1.0,1,2020-03-31,2020-03-31,0,0.0,1.0,0.0,0.0
5,3028,CNE0022BR,Heavy Duty Quad Cane,1.0,0.0,1.0,1,2020-03-31,2020-03-31,0,0.0,1.0,0.0,0.0
5,3028,601,"Valve, Mitral Mechanical 25mm",2.0,0.0,2.0,2,2020-03-31,2020-03-31,0,0.0,1.0,0.0,0.0
5,3028,600,"Valve, Aortic Mechanical 19mm",2.0,0.0,2.0,2,2020-03-31,2020-03-31,0,0.0,1.0,0.0,0.0
5,3031,601,"Valve, Mitral Mechanical 25mm",2.0,0.0,2.0,2,2020-03-31,2020-03-31,0,0.0,1.0,0.0,0.0
5,3031,600,"Valve, Aortic Mechanical 19mm",2.0,0.0,2.0,2,2020-03-31,2020-03-31,0,0.0,1.0,0.0,0.0
5,3029,601,"Valve, Mitral Mechanical 25mm",1.0,0.0,1.0,1,2020-03-31,2020-03-31,0,0.0,1.0,0.0,0.0
1128,3034,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-04-01,2020-04-01,0,0.0,1.0,1.0,1.0
8,3017,89-100,"Nail, femoral retrograde 17mm",1.0,0.0,1.0,1,2020-04-10,2020-04-02,8,0.0,1.0,0.0,0.0
5,3040,600,"Valve, Aortic Mechanical 19mm",6.0,0.0,6.0,6,2020-04-02,2020-04-02,0,0.0,1.0,0.0,0.0
5,3040,600,"Valve, Aortic Mechanical 19mm",6.0,0.0,6.0,6,2020-04-02,2020-04-02,0,0.0,1.0,0.0,0.0
5,3039,600,"Valve, Aortic Mechanical 19mm",6.0,0.0,6.0,6,2020-04-02,2020-04-02,0,0.0,1.0,0.0,0.0
1128,3041,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-04-02,2020-04-02,0,0.0,1.0,0.0,0.0
1,3042,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,4,2020-04-03,2020-04-06,-3,-1.0,0.8,0.0,0.0
1,2774,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2019-12-30,2020-04-08,-100,0.0,1.0,0.0,0.0
1,2810,100,GLOVES EXAM MED PF,1.0,0.0,1.0,1,2021-04-23,2020-04-08,380,0.0,1.0,0.0,0.0
1,2810,21,URINE AND STOOL COLLECTION PAN,1.0,0.0,1.0,1,2020-01-22,2020-04-08,-77,0.0,1.0,0.0,0.0
1,2813,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-01-22,2020-04-08,-77,0.0,1.0,0.0,0.0
5,2877,7,Pacemaker Kappa 7500,1.0,0.0,1.0,1,2020-02-28,2020-04-08,-40,0.0,1.0,0.0,0.0
1,2998,21,URINE AND STOOL COLLECTION PAN,100.0,0.0,100.0,100,2020-03-23,2020-04-08,-16,0.0,1.0,0.0,0.0
1,3006,CV-458,Trocar - bladeless 10mm long,1.0,0.0,1.0,1,2020-03-26,2020-04-08,-13,0.0,1.0,0.0,0.0
1,3006,21,URINE AND STOOL COLLECTION PAN,10.0,0.0,10.0,10,2020-03-26,2020-04-08,-13,0.0,1.0,0.0,0.0
1,3006,21,URINE AND STOOL COLLECTION PAN,10.0,0.0,10.0,5,2020-03-26,2020-04-08,-13,-5.0,0.5,0.0,0.0
1,3006,21,URINE AND STOOL COLLECTION PAN,10.0,0.0,10.0,20,2020-03-26,2020-04-08,-13,10.0,0.8888888888888888,0.0,0.0
2,3012,664011,"BIC(R) Round Stic(R) Ballpoint Pens, Medium Point, 1.0 mm, T",1.0,0.0,1.0,1,2020-03-26,2020-04-08,-13,0.0,1.0,0.0,0.0
1,3013,21,URINE AND STOOL COLLECTION PAN,25.0,0.0,25.0,25,2020-03-26,2020-04-08,-13,0.0,1.0,0.0,0.0
2,3016,664011,"BIC(R) Round Stic(R) Ballpoint Pens, Medium Point, 1.0 mm, T",1.0,0.0,1.0,1,2020-03-26,2020-04-08,-13,0.0,1.0,0.0,0.0
1,3030,21,URINE AND STOOL COLLECTION PAN,54.0,0.0,54.0,54,2020-03-31,2020-04-08,-8,0.0,1.0,0.0,0.0
1,3038,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-04-02,2020-04-08,-6,0.0,1.0,0.0,0.0
2,3026,664011,"BIC(R) Round Stic(R) Ballpoint Pens, Medium Point, 1.0 mm, T",1.0,0.0,1.0,1,2020-04-03,2020-04-08,-5,0.0,1.0,0.0,0.0
1,3042,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,1,2020-04-03,2020-04-08,-5,-4.0,0.2,0.0,0.0
5,3043,600,"Valve, Aortic Mechanical 19mm",6.0,0.0,6.0,6,2020-04-03,2020-04-08,-5,0.0,1.0,0.0,0.0
1034,3050,10001,USB Cable,10.0,0.0,10.0,10,2020-04-24,2020-04-13,11,0.0,1.0,0.0,0.0
1,3057,14,"NEEDLE, HYPO 27GX1/2""",260.0,0.0,260.0,260,2020-04-16,2020-04-14,2,0.0,1.0,0.0,0.0
1,3058,14,"NEEDLE, HYPO 27GX1/2""",260.0,0.0,260.0,260,2020-04-24,2020-04-14,10,0.0,1.0,0.0,0.0
1,3059,21,URINE AND STOOL COLLECTION PAN,30.0,0.0,30.0,60,2020-04-14,2020-04-14,0,30.0,0.8888888888888888,0.0,0.0
1,3061,14,"NEEDLE, HYPO 27GX1/2""",260.0,0.0,260.0,260,2020-04-14,2020-04-14,0,0.0,1.0,0.0,0.0
1,3062,13,"SYRINGE/NDL, INSULIN 1CC 25GX5/8""",72.0,0.0,72.0,72,2020-04-17,2020-04-14,3,0.0,1.0,0.0,0.0
5,3063,7,Pacemaker Kappa 7500,3.0,0.0,3.0,3,2020-04-14,2020-04-14,0,0.0,1.0,0.0,0.0
1007,3065,45678,Bovie Pencil,4.0,0.0,4.0,4,2020-04-14,2020-04-14,0,0.0,1.0,0.0,0.0
1,3066,10004,Syringe Luer-Lok 60ML,4.0,0.0,4.0,2,2020-04-15,2020-04-15,0,-2.0,0.5,0.0,0.0
1,3066,60338,GLOVE ENCORE ACCLAIM 6-1/2,4.0,0.0,4.0,2,2020-04-15,2020-04-15,0,-2.0,0.5,0.0,0.0
1,3066,10004,Syringe Luer-Lok 60ML,4.0,0.0,4.0,2,2020-04-15,2020-04-15,0,-2.0,0.5,0.0,0.0
1,3066,60338,GLOVE ENCORE ACCLAIM 6-1/2,4.0,0.0,4.0,2,2020-04-15,2020-04-15,0,-2.0,0.5,0.0,0.0
1,3067,60338,GLOVE ENCORE ACCLAIM 6-1/2,16.0,0.0,16.0,10,2020-04-23,2020-04-15,8,-6.0,0.625,0.0,0.0
1,3068,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-04-15,2020-04-15,0,0.0,1.0,0.0,0.0
8,3070,89-1962,"Plate, tibial knee 19mm",1.0,0.0,1.0,1,2020-04-17,2020-04-16,1,0.0,1.0,0.0,0.0
8,3084,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-05-01,2020-04-20,11,0.0,1.0,0.0,0.0
8,3087,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-04-23,2020-04-20,3,0.0,1.0,0.0,0.0
8,3088,27,STEM HIP FITMORE  A SIZE 4,1.0,0.0,1.0,1,2020-04-24,2020-04-20,4,0.0,1.0,0.0,0.0
8,3088,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-04-24,2020-04-20,4,0.0,1.0,0.0,0.0
8,3092,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-04-24,2020-04-21,3,0.0,1.0,0.0,0.0
8,3093,29,STEM HIP FITMORE  A SIZE 6,1.0,0.0,1.0,1,2020-04-24,2020-04-21,3,0.0,1.0,0.0,0.0
5,3083,7,Pacemaker Kappa 7500,1.0,0.0,1.0,0,2020-04-20,2020-04-21,-1,-1.0,0.0,0.0,
5,3083,7,Pacemaker Kappa 7500,1.0,0.0,1.0,1,2020-04-20,2020-04-21,-1,0.0,1.0,0.0,0.0
5,3079,7,Pacemaker Kappa 7500,1.0,0.0,1.0,0,2020-04-20,2020-04-21,-1,-1.0,0.0,0.0,
5,3079,7,Pacemaker Kappa 7500,1.0,0.0,1.0,2,2020-04-20,2020-04-21,-1,1.0,0.8888888888888888,0.0,0.0
1,3103,21,URINE AND STOOL COLLECTION PAN,5.0,0.0,5.0,5,2020-04-26,2020-04-26,0,0.0,1.0,0.0,0.0
1128,3104,10006,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,1.0,0.0,1.0,1,2020-04-26,2020-04-26,0,0.0,1.0,0.0,0.0
